담석증이란 무엇인가요?,"관련 질병
내시경 역행 췌담관 조영술

","1) 담석증이란?담석증은 담관이나 담낭에 결석(돌)이 생기는 질환을 말합니다. 소변이 만들어져서 내려가는 길에 생기는 요로결석이나 신결석과는 완전히 다른 질환이나 일반인들은 담석과 요로결석을 혼동하는 경우가 많습니다.담석증 중에는 담낭에서 결석이 생기는 담낭 담석증, 담관에 생기는 담관 담석증, 간 내부에 생기는 간내 담석증이 있습니다. 이렇게 담석이 생기는 부위가 다르기 때문에 증상도 그에 따라 다르게 나타날 수 있습니다.담낭 담석증의 경우 초음파검사로 쉽게 진단할 수 있어서 건강검진 중에 발견되는 경우도 많습니다. 그러나 담낭에 담석이 있어도 아무런 증상이 없이 지내는 경우가 많으며, 또한 증상이 없는 담석증은 아무런 치료를 하지 않아도 문제를 일으키지 않기 때문에 특별히 치료하지 않아도 됩니다. 그러나 담석증으로 인해서 통증이 있거나 담석증의 합병증이 발생한 경우에는 반드시 치료를 받아야 합니다.담석증은 현대의학으로 정확히 진단할 수 있고 다양한 치료법으로 안전하게 완치시킬 수 있는 질환입니다. 특히 중년에 몸이 불기 시작하면서 담석이 잘 발생하기 때문에 이런 분들에게 전에 없던 복통이 생기거나 위경련(명치를 중심으로 돌발적으로 나타나는 통증발작)처럼 심한 통증이 있거나, 황달 증상이 있으면 담도 질환이 있는지 반드시 전문의에게 정확한 진단을 받아 보기를 권합니다. 또한 중년 이후에 간 질환이 없던 사람이 얼굴이 노래지고 체중이 빠지면 담도나 췌장 계통의 암에 대해서 정밀검사를 받아야 합니다. 암으로 인한 황달의 경우에도 내시경 치료나 다른 방법을 이용하여 수술하지 않고 황달을 치료할 수 있습니다.
2) 담석증은 어떤 증상으로 나타날까요?담석증으로 인한 가장 흔한 증상은 심한 복통입니다. 우리말로는 속앓이, 급체, 위경련 등으로 표현되기도 합니다. 특징적인 통증의 양상은 다음과 같습니다. 갑자기 윗배가 심하게 아프고 특히 우측의 상복부의 통증과 등에서도 통증이 생길 수도 있습니다. 통증은 매우 심해서 진통제를 투여해야 하는 정도이며, 적어도 15분 이상 지속하고 길게는 하루 종일 아플 수도 있습니다. 그러나 증상이 없는 경우도 있어서 이때는 아무런 이상도 없었다는 듯이 감쪽같이 통증이 사라지게 됩니다. 이와 같은 양상의 통증이 있는 경우는 담석증을 생각해야 합니다.통증이 발생하는 이유는 담석이 담낭관을 막아서 담낭이 부어오르면서 통증이 유발될 수도 있고 총담관 끝을 막아서 올 수도 있습니다. 담석으로 막혀 있던 것이 다시 풀리게 되면 통증은 씻은 듯이 사라지게 됩니다. 그러나 담석이 막힌 채로 계속 진행되면 통증도 가라앉지 않고, 이차적으로 세균에 감염되어 염증을 유발하게 됩니다. 즉, 담낭염이나 담관염이 발생하게 됩니다. 이렇게 급성 염증이 발생하는 경우에는 응급으로 수술해야 하는 경우도 있습니다.3) 담석 합병증으로 간이 나빠지거나 암이 발생할 수 있나요?담석이 담관을 막은 상태에서 세균에 감염되면 합병증으로 급성 담관염이 발생하는데, 이 경우에는 통증과 함께 고열을 동반한 황달이 발생됩니다. 이때도 적절한 치료를 하면 완치될 수 있습니다. 그러나 담석증으로 염증이 반복되고 오랫동안 앓은 경우는 이차적으로 간이 나빠지게 되어 간경변증이나 담도암과 같은 합병증이 발생할 수도 있습니다.4) 담석을 약으로 치료할 수 있나요?담석증을 치료하는 방법에는 약물 요법, 내시경 치료(내시경으로 돌을 빼내는 치료법), 쇄석술(담석을 부숴서 빼내는 방법), 수술하는 치료법들이 있습니다. 약물 요법은 먹는 약으로 담석을 녹여서 치료하는 방법으로 가장 쉽고 편한 치료법입니다. 그러나 약물 요법은 일부 환자에서만 담석의 용해가 가능하고 적어도 1년 이상 약을 매일 먹어야 하며 약을 중단하면 담석이 재발한다는 단점 때문에, 지금은 담석증의 치료법보다는 담석 발생예방을 위해서 쓰이고 있습니다.신문이나 잡지 등의 광고를 보면 먹는 약으로 담석을 완치한다는 건강식품 광고를 종종 볼 수 있는데, 의학적으로 효과와 안정성이 입증되지 않은 경우가 많습니다. 현재 의학적으로 담석을 용해시킬 수 있는 효과와 안정성이 증명된 몇 가지 약제가 있으며 실제로 임상에서 쓰이고 있습니다. 다만 이미 언급한 바와 같은 제한점 때문에 전문의와 상의하여 사용하는 것이 바람직합니다.5) 담석을 초음파 쇄석기로 깰 수 있나요?담석증도 신석증(콩팥에 돌이 생기는 질환)이나 요로 결석증(요로 즉, 소변 줄에 돌이 생기는 질환)처럼 쇄석술로 결석을 부스러뜨려서 몸밖으로 배출시키는 치료법을 쓸 수 있습니다. 그러나 담석증의 경우, 요로 결석증과 달리 그 효과가 저조하고 설사 치료 되었다 하여도 다시 재발하는 경우가 많기 때문에, 현재는 극히 제한된 경우에만 사용하고 있습니다.6) 담석을 수술하지 않고 내시경으로 치료 할 수 있습니다.내시경 치료는 담관 담석환자에서 주로 사용되는데 수술하지 않고 담석을 제거할 수 있는 최신의 좋은 치료법으로 각광받고 있습니다. 내시경 치료의 방법을 간략히 소개하자면 다음과 같습니다.위내시경 검사와 같은 방법으로 특수 내시경을 입을 통해서 식도, 위를 거쳐 십이지장에 삽입합니다. 십이지장에는 담즙이 내려오는 작은 구멍이 있는 십이지장 유두가 있는데, 유두부의 작은 구멍을 통해서 담관으로 들어 갈 수 있습니다. 즉 십이지장까지 들어간 특수 내시경을 통해서 각종 기구를 삽입할 수 있으며, 이러한 기구로 유두부의 작은 구멍을 넓히고 담관으로 담석제거용 기구를 넣어서 담석을 제거하는 치료방법입니다. 마치 어머니 뱃속에 있는 태아가 출산되는 과정과 유사하다고 보면 될 것입니다.담관 담석의 합병증(급성 담관염)으로 황달이 오고 열이 펄펄나던 사람도 내시경 치료로 담석을 제거하면 바로 열이 떨어지고, 황달도 점차 사라져서 정상으로 회복되는 것을 보면 참으로 신통하다는 생각이 들게 하는 치료법입니다. 더구나 내시경 치료시에는 전신마취도 필요 없고, 몸에 칼을 대는 수술을 하지 않고도 담석을 한번에 완전히 제거할 수 있기 때문에, 안전하면서도 효과적인 치료로 손꼽히고 있습니다.
7) 담낭쓸개에 생긴 돌은 복강경 수술(배를 절개하지 않고 작은 구멍을 낸 뒤, 특수 카메라가 부착된 복강경을 집어 넣어 레이저나 특수외과 전기술 등 특수기구를 이용해 하는 수술을 말한다. 칼로 복부 부위를 절개하던 기존의 개복수술이 절개 부위가 크고, 흉터와 출혈이 많으며, 회복하는 데 시간이 오래 걸리는 단점을 보완할 목적으로 개발되었다.)을 해야 합니다.담낭에 돌이 생기는 담낭 담석증의 대표적인 치료법은 수술입니다. 맹장염(의학적으로는 충수돌기염)에 걸리면 수술해야하는 것처럼 담낭 담석증의 경우에는 수술이 가장 확실하고 재발 없이 완치시킬 수 있는 치료법입니다. 이미 100여년 전에 독일의 외과의사가 담석증을 수술한 이후 현재까지 맹장염 다음으로 많은 수술이 행해지고 있습니다.다만 최근에는 배를 째는 개복술을 하지 않고 복강경을 이용한 담석증의 수술이 추천되고 있습니다. 복강경 수술은 일반인들에게는 일명 레이저 수술이라고도 알려져 있으며, 흉터가 거의 남지 않고 수술 후 통증과 합병증이 적고 회복이 매우 빨라서 수술하고 다음날 퇴원할 수 있을 정도입니다. 수술방법은 산부인과에서 복강경으로 나팔관수술(피임수술)하는 것과 유사하다고 보면 될 것입니다.이 이외에도 담도 내시경이나 피부에서 간으로 심을 박고 치료하는 방법 등이 있으며 담석의 발생부위와 합병증 유무에 따라서 그중 적절한 치료법을 선택하게 됩니다.
"
당뇨병 환자가 자기관리를 위해서 알아야 할 사항에는 어떤 것들이 있나요?,"관련 질병
당뇨병 합병증

","당뇨병이 완치되는 병이 아니고 평생 조절이 필요한 병이어서 당뇨병 환자들은 무슨 전생의 죄 때문에 병에 걸린 것 같은 생각으로 거부감을 가지게 됩니다. 건강한 사람들도 더 건강하게 지내기 위해 규칙적인 운동과 술, 담배를 멀리 하듯 당뇨병 환자들도 당뇨병에 좋은 기본 생활 수칙만 잘 지켜나가면 건강한 삶을 영위할 수 있습니다.다음은 대한당뇨병학회에서 제시한 당뇨인의 기본생활 수칙입니다.- 식사는 제때에, 반찬은 골고루, 양은 알맞게.- 운동은 매일 한 시간씩 규칙적으로.- 아는 만큼 치료된다. 당뇨병 공부를 열심히.- 규칙적인 혈당 측정, 예방되는 당뇨병 합병증.- 병원 방문은 학생이 학교 가듯 정기적으로.- 담배는 합병증의 지름길, 금연하여 예방하자.- 술 마시면 올라간다. 금주하여 혈당 조절.- 발 건강은 장수 비결, 발 관리를 잘하자.- 당뇨병은 조절된다. 긍정적으로 생각하자.- 검증된 치료 방법으로 안전하게 건강 장수.
"
고혈압 약은 한 번 복용하면 평생 먹어야 하나요?,"관련 질병
고혈압 망막병증

","이상에서 살펴본 바와 같이 고혈압은 조절하지 않고 지내면 전신 혈관의 많은 합병증이 발생하여 치명적일 수 있으므로 평생을 먹어야 할지라도 생활습관을 바꾸고 내과의사의 처방에 따라 혈압약을 복용해야 합니다.
"
"몽유병은 어떤 것이며, 몽유병 증상이 일어나고 있을 때 깨우면 해로운 일이 일어날 수도 있나요?","관련 질병
수면장애

","몽유병 현상은 뇌가 충분히 성숙되지 않은 소아에게서 흔히 볼 수 있습니다. 몽유병 환자는 대개 수면의 초반부(잠든 지 3시간 이내)에 잠을 자다가 일어나 돌아다는데, 이때 눈을 뜨고 돌아다니는 경우가 많아 주변사람들을 놀라게 하기도 합니다.몽유병은 깊은 수면단계 중에 외부 자극(대개 소음)으로 인해 뇌의 일부분은 잠에서 깨고 다른 부분은 여전히 수면상태에 있게 되어 생기는 현상입니다. 그래서 그 다음날 아침 당사자는 그 일을 기억하지 못하는 것입니다.소아에게 나타나는 몽유병은 뇌의 성숙이 이루어지면 그 발생 빈도가 줄어들면서 저절로 없어집니다. 따라서 특별한 치료를 요하지 않습니다. 그러나 몽유병이 일어나는 중에는, 돌아다니면서 가구에 부딪혀 다칠 위험이 있고 열려진 문이나 창문을 통해 밖으로 나갈 수도 있습니다. 따라서 소아의 안전을 위해 위험한 물건을 치우고 문을 잠가 놓는 등 세심한 주의가 필요합니다.몽유병은 깊은 수면단계에서 뇌의 일부만 잠에서 깬 것이므로 이 상태에 있는 소아를 깨우는 것은 매우 힘듭니다. 물론 소아를 흔들어서 깨운다고 해서 해로운 일이 생기지는 않지만, 잠에서 깬 소아는 매우 혼란스러워할 것입니다. 자다가 깨어나서 돌아다니는 소아는 부드럽고 안전하게 침대로 유도해 누워서 자도록 하는 것이 가장 좋습니다.
"
건강검진에서 시행한 복부 초음파에서 종양이 발견되었습니다.,"관련 질병
쿠싱 증후군

","Q. 건강검진에서 시행한 복부 초음파에서 우연히 좌측 부신에 2cm의 종양이 발견되었습니다. 어떻게 하면 좋을까요?
A. 우연히 발견된 부신종양을 부신우연종이라고 합니다. 부신 종양이 관찰된 경우에는 우선 이전의 악성 종양의 병력을 확인해야 합니다. 부신은 악성종양이 잘 전이될 수 있는 부위이기 때문입니다.악성종양의 가능성이 배제되면 다음으로는 부신이 호르몬을 과다하게 생산하는지 검사합니다. 부신피질과 수질에서 생산되는 호르몬을 검사하며 여기에는 코르티솔 과다 분비에 대한 검사도 포함됩니다.다음 단계로 빈도는 적으나(0.01% 미만) 4~6cm 이상의 크기이고 전산화 단층촬영에서 경계가 불규칙적이고 석회화가 동반되는 등의 소견이 보인다면 부신암의 가능성도 있습니다. 그러나 크기가 4cm 미만이고 전산화 단층촬영에서 양성의 소견일 경우에는 3~6개월 후 추적검사를 해서 종양의 성장여부를 확인할 수 있습니다.
"
일반인들은 어떤 증상으로 심장병을 알 수 있나요?,"관련 질병
심잡음

","기능성 심잡음은 증상을 유발하지 않습니다. 그러나 심장병이 심각하면 증상이 나타납니다. 숨이 가쁨, 빠른 맥박, 땀을 많이 흘림, 체중 증가되지 않음, 젖을 한꺼번에 먹지 못하고 여러 번 떼다 말았다 하면서 먹음, 청색증 등 그 증상이 다양합니다. 의사들은 일반인보다 이런 환자의 증상을 더 빨리 알아차릴 수 있습니다. 만일 일반인이 심장병으로 인한 증세를 알아차릴 정도가 되면 환자의 상태는 매우 위중하며 응급한 치료가 필요합니다.심잡음보다 중요한 것은 심장병으로 인한 증상입니다. 심각한 심장병이면서도 심잡음이 들리지 않는 경우가 상당히 있습니다. 심각한 선천성 심장 기형, 이 중 특히 응급 처치와 수술이 필요한 경우, 즉 심장 판막이 막혔거나 폐동맥 고혈압이 매우 심한 복잡기형인 경우는 심잡음이 전혀 들리지 않거나 매우 약하므로 심장병의 진단이 안 되거나 늦어질 수 있습니다. 심잡음만 신경을 쓸 것이 아니라 증상에도 많은 주의를 기울여야 합니다.따라서 심잡음만 가지고 심장병의 유무나 중한 정도를 판단하여서는 곤란하고 청색증이 있거나 전신 상태가 나쁜 신생아와 영아는 심잡음의 유무와 관계없이 항상 선천성 심장병을 생각하여야 하고, 적절한 치료를 받게 하여야 합니다.
"
꿀은 돌 전 아기에게 먹이면 안 되나요?,"관련 질병
이유기의 보충식

","꿀에는 보툴리누스균이 들어 있어 돌 전에 영아가 먹으면 근육마비를 일으킬 수 있습니다. 보통 균은 충분히 가열하여 익히면 죽지만 보툴리누스균은 아포를 형성하여 100℃로 끓이더라도 죽지 않고 살아 있습니다. 돌 이후에도 단 맛이 너무 강하므로 많이 먹지 않도록 합니다.
"
고지혈증 약을 오래 먹으면 중독이 되거나 내성이 생기지 않습니까?,"관련 질병
고지혈증

","고지혈증 치료에 사용되는 약물은 매우 안전한 편입니다. 부작용은 대부분 약을 먹기 시작한 초기에 나타나므로, 약물 치료를 시작한 초기에는 간기능 검사를 비롯한 몇 가지 검사를 받아 보는 것이 좋습니다. 고지혈증 약은 오래 동안 복용해도 중독되는 일은 없습니다. 또한 내성이 생기지도 않습니다.
"
여드름 앓았던 자리가 점이 되는데 이것은 무엇이며 어떻게 치료를 해야 하나요?,"관련 질병
여드름

","대개는 염증 반응 후에 생긴 색소 침착일 것입니다. 여드름 자국이나 흉터를 남기지 않으려면 초기에 효과적인 치료가 중요합니다.
"
건강검진에서 단백뇨가 나온다고 재검 받으라고 합니다. 어떻게 할까요?,"관련 질병
소변 이상

","단백뇨의 임상양상에 따라서 일시적인 단백뇨, 기립성단백뇨 그리고 지속적인 단백뇨가 있습니다. 심한 운동, 고열 등에 동반되는 일시적인 단백뇨와 오래 서 있는 경우 발생하는 기립성 단백뇨는 예후가 양호하지만, 지속적인 단백뇨는 다양한 예후를 보이므로 다시 소변검사를 실시하여 단백뇨가 있는 지를 확인해 보는 것이 좋습니다.단백뇨가 계속 나온다면 24시간 소변에서 단백 정량검사를 실시하거나 단백뇨/크레아티닌 비율을 검사해 보아서 단백뇨가 어느 정도 나오는 지를 알면 좋습니다. 단백뇨가 나오는 정도에 따라서 일부 사구체질환의 예후에 영향을 미칩니다. 단백뇨가 많이 나오는 경우에는 신장조직검사를 꼭 고려해야 합니다. 단백뇨는 조금 나오는 경우에서부터, 많이 나와서 심한 콩팥질환이 오는 경우까지 다양하므로 꼭 단백뇨의 원인을 검사해 보아야 합니다.
"
아기에게 두유를 먹여도 괜찮은가요?,"관련 질병
이유기의 보충식

","두유의 식물성 에스트로겐 등의 성분이 장기적으로 건강에 미치는 효과가 부족한 실정으로 돌 전 음료로 권장하지 않습니다. 돌 이후에도 생우유보다 좋다는 과학적 근거는 없으며 식물성 단백보다는 동물성 단백이 영유아기 성장에 효과적입니다.
"
척추 유합술은 척추를 굳히는 수술인데 척추를 굳혀도 허리를 움직일 수 있나요?,"관련 질병
척추관 협착증

","척추 유합술이란 위아래 척추 뼈 사이에 뼈 이식을 하여 두 개의 뼈를 하나로 합치는 수술입니다. 그러나 남아있는 요추의 다른 분절과 골반의 보상 기능으로 척추 한두 마디를 굳히더라도 허리의 움직임이 가능합니다.
"
"칼륨성분은 무엇이며, 어떤 식품에 많이 들어 있나요?","관련 질병
고혈압 환자의 식이요법

","칼륨성분은 우리 몸 체액에 존재하는 전해질 중의 일부분이며 양이온을 띠는 전해질로, 체내 삼투압 농도와 수분상태를 조절하는 중요한 성분입니다. 이 성분은 오렌지, 오렌지 주스, 구운 감자, 바나나, 건자두, 건포도, 시금치, 호박, 귤, 복숭아, 토마토 등의 신선한 과일과 채소에 많습니다.


칼륨이 풍부한 식품
"
잠꼬대도 병인가요?,"관련 질병
수면장애

","잠꼬대 때문에 수면클리닉에 방문한 젊은 여성이 있었습니다. 그 여성은 어머니와 함께 왔는데, 어머니 말로는 딸이 거의 매일 잠꼬대를 할 뿐 아니라 잠꼬대로 대화도 한다고 했습니다. 잠꼬대에 주변 사람이 대꾸를 하면 딸이 그것에 맞추어 또 답을 하고 해서 한동안 대화가 이어진다는 것입니다. 가족들은 오래전부터 그런 현상이 있어 왔기 때문에 대수롭지 않게 여겼지만, 오랜만에 방문한 형부가 이 여성과 잠꼬대로 대화를 한 후 너무 놀라 병원에 가 볼 것을 권했다고 합니다.수면의학에서는 잠꼬대 자체를 어떤 질환으로 보지 않습니다. 따라서 잠꼬대만 나타나는 경우에는 치료 대상이 되지 않습니다. 그러나 잠꼬대가 렘수면행동장애, 야간간질발작 등의 증상으로 나타나는 경우가 있는데, 이때는 해당 질환을 치료해야 합니다.잠꼬대가 너무 크고 잦아서 함께 자는 사람의 수면을 방해할 수 있습니다. 또한 잠꼬대의 내용이 문제를 일으키는 경우가 있는데 예를 들어 결혼 전에 사귀던 사람의 이름을 부른다든가 또는 듣는 사람의 기분을 상하게 하는 말 등을 하는 경우입니다. 이러한 경우에도 치료를 생각해 봐야 할 것입니다.
"
